Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G2,Element,G2.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G2,Element,G2.3,0,no disclosure found,"No disclosure found. In the 2018 Airtel Annual Report (source 24. pg 59) it states ""Does the Company have in-house structure to implement the policy/policies - Yes for P5 (human rights including privacy). Though this indicates the human rights policy has an in-house implementation mechanism, it is not sufficient disclosure to demonstrate management, team, or program oversight of company practices for affect on privacy. Thus, no disclosure is found.",NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G2,Element,G2.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G2,Element,G2.3,0,no disclosure found,"No disclosure found. In the 2018 Airtel Annual Report (source 24. pg 59) it states ""Does the Company have in-house structure to implement the policy/policies - Yes for P5 (human rights including privacy). Though this indicates the human rights policy has an in-house implementation mechanism, it is not sufficient disclosure to demonstrate management, team, or program oversight of company practices for affect on privacy. Thus, no disclosure is found.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G2,Element,G2.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G2,Element,G2.3,0,no disclosure found,"No disclosure found. In the 2018 Airtel Annual Report (source 24. pg 59) it states ""Does the Company have in-house structure to implement the policy/policies - Yes for P5 (human rights including privacy). Though this indicates the human rights policy has an in-house implementation mechanism, it is not sufficient disclosure to demonstrate management, team, or program oversight of company practices for affect on privacy. Thus, no disclosure is found.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G2,Element,G2.3,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G2,Element,G2.3,0,no disclosure found,"No disclosure found. In the 2018 Airtel Annual Report (source 24. pg 59) it states ""Does the Company have in-house structure to implement the policy/policies - Yes for P5 (human rights including privacy). Though this indicates the human rights policy has an in-house implementation mechanism, it is not sufficient disclosure to demonstrate management, team, or program oversight of company practices for affect on privacy. Thus, no disclosure is found.",NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G2,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G2,Level,NA,33.333333333333336,NA,NA,24
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G2,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G2,Level,NA,33.333333333333336,NA,NA,24
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G2,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G2,Level,NA,33.333333333333336,NA,NA,24
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G2,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G2,Level,NA,33.333333333333336,NA,NA,24
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G2,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G2,Level,NA,33.333333333333336,NA,NA,24
Telecommunication,Bharti Airtel,Total,NA,NA,Governance,G2,Indicator,NA,16.666666666666664,NA,NA,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G3,Element,G3.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G3,Element,G3.1,50,partial,"Partial. The 2016 Sustainability Report notes that all employees are required to take an Information Security Awareness Module and take an assessment test. ""We launched a mandatory e-learning Information Security Awareness Module along with assessment test to help our employees understand their contribution to information Security (IS) and diligently follow the IS norms here at Airtel."" (Source 17 pg. 60) This indicates that employees are trained on security awareness, which is likely relevant to data security concerns but does not necessarily cover all privacy-related issues. Therefore partial credit is given.",NA
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G3,Element,G3.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G3,Element,G3.1,50,partial,"Partial. The 2016 Sustainability Report notes that all employees are required to take an Information Security Awareness Module and take an assessment test. ""We launched a mandatory e-learning Information Security Awareness Module along with assessment test to help our employees understand their contribution to information Security (IS) and diligently follow the IS norms here at Airtel."" (Source 17 pg. 60) This indicates that employees are trained on security awareness, which is likely relevant to data security concerns but does not necessarily cover all privacy-related issues. Therefore partial credit is given.",NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G3,Element,G3.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Element,G3.1,50,partial,"Partial. The 2016 Sustainability Report notes that all employees are required to take an Information Security Awareness Module and take an assessment test. ""We launched a mandatory e-learning Information Security Awareness Module along with assessment test to help our employees understand their contribution to information Security (IS) and diligently follow the IS norms here at Airtel."" (Source 17 pg. 60) This indicates that employees are trained on security awareness, which is likely relevant to data security concerns but does not necessarily cover all privacy-related issues. Therefore partial credit is given.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Element,G3.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Element,G3.1,50,partial,"Partial. The 2016 Sustainability Report notes that all employees are required to take an Information Security Awareness Module and take an assessment test. ""We launched a mandatory e-learning Information Security Awareness Module along with assessment test to help our employees understand their contribution to information Security (IS) and diligently follow the IS norms here at Airtel."" (Source 17 pg. 60) This indicates that employees are trained on security awareness, which is likely relevant to data security concerns but does not necessarily cover all privacy-related issues. Therefore partial credit is given.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Element,G3.1,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Element,G3.1,50,partial,"Partial. The 2016 Sustainability Report notes that all employees are required to take an Information Security Awareness Module and take an assessment test. ""We launched a mandatory e-learning Information Security Awareness Module along with assessment test to help our employees understand their contribution to information Security (IS) and diligently follow the IS norms here at Airtel."" (Source 17 pg. 60) This indicates that employees are trained on security awareness, which is likely relevant to data security concerns but does not necessarily cover all privacy-related issues. Therefore partial credit is given.",NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. Bharti's Human Rights Policy (Source 25) states: ""Airtel is committed to protect the data privacy of its employees, customers and suppliers. We do not disclose information to third parties without explicit consent of our stakeholders, unless required by law to do so. We have an optimal security system for preventing leaks and our Ombuds process and security incident management process allows reporting of data breaches and policy violations."" The policy also states that the company offers a ""grievance mechanism,"" which is akin to a whistleblower program, enabling employees to report violations to the Human Rights policy.",NA
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. Bharti's Human Rights Policy (Source 25) states: ""Airtel is committed to protect the data privacy of its employees, customers and suppliers. We do not disclose information to third parties without explicit consent of our stakeholders, unless required by law to do so. We have an optimal security system for preventing leaks and our Ombuds process and security incident management process allows reporting of data breaches and policy violations."" The policy also states that the company offers a ""grievance mechanism,"" which is akin to a whistleblower prorgram, enabling employees to report violations to the Human Rights policy.",NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. Bharti's Human Rights Policy (Source 25) states: ""Airtel is committed to protect the data privacy of its employees, customers and suppliers. We do not disclose information to third parties without explicit consent of our stakeholders, unless required by law to do so. We have an optimal security system for preventing leaks and our Ombuds process and security incident management process allows reporting of data breaches and policy violations."" The policy also states that the company offers a ""grievance mechanism,"" which is akin to a whistleblower prorgram, enabling employees to report violations to the Human Rights policy.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. Bharti's Human Rights Policy (Source 25) states: ""Airtel is committed to protect the data privacy of its employees, customers and suppliers. We do not disclose information to third parties without explicit consent of our stakeholders, unless required by law to do so. We have an optimal security system for preventing leaks and our Ombuds process and security incident management process allows reporting of data breaches and policy violations."" The policy also states that the company offers a ""grievance mechanism,"" which is akin to a whistleblower program, enabling employees to report violations to the Human Rights policy.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,No disclosure found.,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. Bharti's Human Rights Policy (Source 25) states: ""Airtel is committed to protect the data privacy of its employees, customers and suppliers. We do not disclose information to third parties without explicit consent of our stakeholders, unless required by law to do so. We have an optimal security system for preventing leaks and our Ombuds process and security incident management process allows reporting of data breaches and policy violations."" The policy also states that the company offers a ""grievance mechanism,"" which is akin to a whistleblower program, enabling employees to report violations to the Human Rights policy.",NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G3,Level,NA,75,NA,NA,17;25
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G3,Level,NA,75,NA,NA,17;25
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G3,Level,NA,75,NA,NA,17;25
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G3,Level,NA,75,NA,NA,17;25
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G3,Level,NA,75,NA,NA,17;25
Telecommunication,Bharti Airtel,Total,NA,NA,Governance,G3,Indicator,NA,37.5,NA,NA,NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Fixed Line Broadband,Fixed Line Broadband,Fixed Line Broadband - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Group,NA,Group - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
Telecommunication,Bharti Airtel,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The 2018 Sustainability Report (Source 23) outlines a risk assessment framework in which Airtel commits to assessing risks associated with regulatory and political uncertainties, economic uncertainties, poor quality of networks and information technology including redundancies and disaster recoveries, inadequate quality of customer lifecycle management, non-compliance of subscriber verification norms and KYC regulations, increase in cost structures ahead of revenues thereby impacting liquidity, adverse regulatory or fiscal taxation developments including compliance risks, lack of digitization and innovations around digital content, lack of investment in infrastructure capacity, gaps in internal controls (financial and non-financial). Though Airtel commits to assessing the risk associated with regulatory uncertainties, it does not commit to assessing how laws affect freedom of expression and privacy. Thus no disclosure is found.",NA
