Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Postpaid Mobile,Postpaid Mobile - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Pre and Postpaid Mobile,Prepaid Mobile,Prepaid Mobile - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Group,NA,Group - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Telecommunication,Axiata,Operating Company,NA,OperatingCo - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
