Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Internet,Microsoft,Search Engines,Bing,Bing - Freedom of Expression,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Search Engines,Bing,Bing - Privacy,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Freedom of Expression,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Privacy,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Freedom of Expression,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Privacy,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Freedom of Expression,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Privacy,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Freedom of Expression,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Privacy,Governance,G2,Element,G2.2,100,yes,"Yes. Microsoft's Human Rights Statement (Source 7) states: ""The Regulatory and Public Policy Committee of Microsoft’s Board of Directors is responsible for reviewing Microsoft's corporate responsibility policies and programs including human rights. Microsoft’s President and Chief Legal Officer oversees the implementation of these policies working within the Microsoft Corporate, External, and Legal Affairs division. The Microsoft Technology and Human Rights Center coordinates our efforts to identify, address and report our human rights risks and opportunities, promotes the role of technology in protecting human rights, and fosters dialogue on these issues with human rights experts and stakeholders."" The company's 2018 Human Rights Report (Source 43) also illustrates executive-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Search Engines,Bing,Bing - Freedom of Expression,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Search Engines,Bing,Bing - Privacy,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Freedom of Expression,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Privacy,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Freedom of Expression,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Privacy,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Freedom of Expression,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Privacy,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Freedom of Expression,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Privacy,Governance,G2,Element,G2.3,100,yes,"Yes. In the Microsoft Salient Human Rights Issues Report FY17 (Source 6), the company states: ""The Microsoft Human Rights team leads and works across the company to develop and implement policies and practices to meet Microsoft’s commitment to freedom of expression, privacy and other human rights, and to engage external stakeholders on the advancement of and policy advocacy for those rights."" The company's 2018 Human Rights Report (Source 43) also illustrates management-level oversight over human rights issues within Microsoft (Source 43, p. 15).Therefore, the company receives full credit.",NA
Internet,Microsoft,Search Engines,Bing,Bing - Freedom of Expression,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Search Engines,Bing,Bing - Privacy,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Group,NA,Group - Freedom of Expression,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Group,NA,Group - Privacy,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Cloud,OneDrive,OneDrive - Freedom of Expression,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Cloud,OneDrive,OneDrive - Privacy,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Email,Outlook.com,Outlook.com - Freedom of Expression,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Email,Outlook.com,Outlook.com - Privacy,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Freedom of Expression,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Privacy,Governance,G2,Level,NA,100,NA,NA,6; 7; 43
Internet,Microsoft,Total,NA,NA,Governance,G2,Indicator,NA,100,NA,NA,NA
Internet,Microsoft,Search Engines,Bing,Bing - Freedom of Expression,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Search Engines,Bing,Bing - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Freedom of Expression,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Group,NA,Group - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Freedom of Expression,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Cloud,OneDrive,OneDrive - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Freedom of Expression,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Email,Outlook.com,Outlook.com - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Freedom of Expression,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
Internet,Microsoft,Messaging and VoIP,Skype,Skype - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. According to the 2015/2016 GNI report (Source 8), under the section on Microsoft: ""Training in the GNI Principles is undertaken at all levels of the company including local staff around the world, and staff at headquarters in the United States."" The Microsoft Salient Human Rights Issues Report (Source 6) also states: ""We communicate to our employees that the respect of the freedom of expression and privacy rights of our users is the responsibility of every employee, and we have internal teams that are focused on supporting employees across the company to meet that responsibility."" Therefore, the company receives full credit.",NA
