Company_Category,Company,Class,Service_Name,Level,Category,Indicator,Scoring_Level,Element,Score,Answer,Comments,Sources
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G3,Element,G3.1,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.108) states: ""Strengthened Privacy Policy Training: Data privacy training is mandatory for all employees. All employees including executive officers are required to complete an online data privacy course every year. In addition, data privacy training is part of the introductory compliance training given to newly appointed employees."" In addition, section 24 (""Handling of Information"") of the Business Conduct Guidelines 2016 (Source 31, 32, p.8) states: ""In the course of our day-to-day businesses, everyone at Samsung creates, stores and disposes of records and information assets. As such, Samsung provides the ‘Guidelines on Information Management’ for all employees to manage information legitimately and appropriately.""",NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 104) states: ""Our whistle-blowing system, designed under the CPMS for our employees, firmly guarantees the confidentiality of whistleblowers."" In the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations or non-compliance to these guidelines. However, since these guidelines do not address freedom of expression issues or standards within the company, no credit is awarded.",NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. In the Sustainability Report 2018 (Source 29, 30, p. 104), the company states: ""Our whistle-blowing system, designed under the CPMS (Compliance Program Management System) for our employees, firmly guarantees the confidentiality of whistleblowers."" The Sustainability Report also lists ""Personal data protection management of products and services,"" as a key compliance management area. In addition, in the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations: ""If and when an employee detects instances of non-compliance, or possible non-compliance of 'Business Conduct Guidelines' the employee is responsible for reporting his or her respective concerns to the ‘Reporting Wrongful Practices’ tab on the Ethical Management website, the audit team (audit.sec@samsung.com), the tip-off section within the compliance support system, or the compliance team (cp.wb.sec@samsung.com). If an employee becomes subject to illegal, immoral and/or prohibited actions, the employee is required to report the situation. We want our employees to feel reassured in communicating with us openly and honestly, without the threat of consequences. Samsung does not, under any circumstance, tolerate retaliation against any employee who makes a good faith report and/or refuses to partake in acts in violation of these guidelines."" Since the Business Conduct Guidelines include standards on privacy and for handling user information, it appears that employees could use this reporting mechanism to report breaches to these standards. Therefore full credit is given.",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 104) states: ""Our whistle-blowing system, designed under the CPMS for our employees, firmly guarantees the confidentiality of whistleblowers."" In the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations or non-compliance to these guidelines. However, since these guidelines do not address freedom of expression issues or standards within the company, no credit is awarded.",NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G3,Element,G3.2,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 104) states: ""Our whistle-blowing system, designed under the CPMS for our employees, firmly guarantees the confidentiality of whistleblowers."" In the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations or non-compliance to these guidelines. However, since these guidelines do not address freedom of expression issues or standards within the company, no credit is awarded.",NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. In the Sustainability Report 2018 (Source 29, 30, p. 104), the company states: ""Our whistle-blowing system, designed under the CPMS (Compliance Program Management System) for our employees, firmly guarantees the confidentiality of whistleblowers."" The Sustainability Report also lists ""Personal data protection management of products and services,"" as a key compliance management area. In addition, in the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations: ""If and when an employee detects instances of non-compliance, or possible non-compliance of 'Business Conduct Guidelines' the employee is responsible for reporting his or her respective concerns to the ‘Reporting Wrongful Practices’ tab on the Ethical Management website, the audit team (audit.sec@samsung.com), the tip-off section within the compliance support system, or the compliance team (cp.wb.sec@samsung.com). If an employee becomes subject to illegal, immoral and/or prohibited actions, the employee is required to report the situation. We want our employees to feel reassured in communicating with us openly and honestly, without the threat of consequences. Samsung does not, under any circumstance, tolerate retaliation against any employee who makes a good faith report and/or refuses to partake in acts in violation of these guidelines."" Since the Business Conduct Guidelines include standards on privacy and for handling user information, it appears that employees could use this reporting mechanism to report breaches to these standards. Therefore full credit is given.",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G3,Element,G3.2,100,yes,"Yes. In the Sustainability Report 2018 (Source 29, 30, p. 104), the company states: ""Our whistle-blowing system, designed under the CPMS (Compliance Program Management System) for our employees, firmly guarantees the confidentiality of whistleblowers."" The Sustainability Report also lists ""Personal data protection management of products and services,"" as a key compliance management area. In addition, in the Business Conduct Guideline 2016 (Source 31, 32, p. 4), the company describes a mechanism for reporting violations: ""If and when an employee detects instances of non-compliance, or possible non-compliance of 'Business Conduct Guidelines' the employee is responsible for reporting his or her respective concerns to the ‘Reporting Wrongful Practices’ tab on the Ethical Management website, the audit team (audit.sec@samsung.com), the tip-off section within the compliance support system, or the compliance team (cp.wb.sec@samsung.com). If an employee becomes subject to illegal, immoral and/or prohibited actions, the employee is required to report the situation. We want our employees to feel reassured in communicating with us openly and honestly, without the threat of consequences. Samsung does not, under any circumstance, tolerate retaliation against any employee who makes a good faith report and/or refuses to partake in acts in violation of these guidelines."" Since the Business Conduct Guidelines include standards on privacy and for handling user information, it appears that employees could use this reporting mechanism to report breaches to these standards. Therefore full credit is given.",NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,29; 30; 31; 32
Internet,Samsung,Group,NA,Group - Privacy,Governance,G3,Level,NA,100,NA,NA,29; 30; 31; 32
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,29; 30; 31; 32
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G3,Level,NA,0,NA,NA,29; 30; 31; 32
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G3,Level,NA,100,NA,NA,29; 30; 31; 32
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G3,Level,NA,100,NA,NA,29; 30; 31; 32
Internet,Samsung,Total,NA,NA,Governance,G3,Indicator,NA,50,NA,NA,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 106) says, ""Privacy and Personal Data Protection. We have officially published the Global Personal Data Protection Policy and have developed relevant policies to comply with the privacy and data protection laws and regulations applicable to each region."" While this information indicates that Samsung examines local laws from a compliance standpoint, it does not indicate that the company examines how local laws impact privacy. Therefore no credit is given.",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.1,0,no disclosure found,No disclosure found,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 106) says, ""Privacy and Personal Data Protection. We have officially published the Global Personal Data Protection Policy and have developed relevant policies to comply with the privacy and data protection laws and regulations applicable to each region."" While this information indicates that Samsung examines local laws from a compliance standpoint, it does not indicate that the company examines how local laws impact privacy. Therefore no credit is given.",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.1,0,no disclosure found,"No disclosure found. The Sustainability Report 2018 (Source 29, 30, p. 106) says, ""Privacy and Personal Data Protection. We have officially published the Global Personal Data Protection Policy and have developed relevant policies to comply with the privacy and data protection laws and regulations applicable to each region."" While this information indicates that Samsung examines local laws from a compliance standpoint, it does not indicate that the company examines how local laws impact privacy. Therefore no credit is given.",NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.2,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.2,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.2,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.2,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""",NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.3,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""Q",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.3,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.3,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""Q",NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.3,100,yes,"Yes. The Sustainability Report 2018 (Source 29, 30, p.107) says, ""Privacy Legal Management System (PLMS) Operation _ It is mandatory to fill out the data privacy risk checklist, which is used at each stage of our products and services, from planning and development to operation and discontinuation to take preventive measures and to ensure that reviews are performed by dedicated lawyers. The PLMS is aligned with the Product Lifecycle Management (PLM), our global R&D project management system.""Q",NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.4,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.5,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.6,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.7,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.8,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.9,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.10,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Freedom of Expression,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Cloud,Samsung Cloud,Samsung Cloud - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Mobile Ecosystems,Samsung implementation of android,Samsung implementation of android - Privacy,Governance,G4,Element,G4.11,0,no disclosure found,No disclosure found.,NA
Internet,Samsung,Group,NA,Group - Freedom of Expression,Governance,G4,Level,NA,0,NA,NA,NA
